189,283.7880826390622
190,285.38822551056353
191,286.26578817305744
192,286.10060121525976
193,284.27421731779566
194,283.73206905244524
195,285.0388694873725
196,286.2522233477145
197,287.82541570329045
198,286.24936336860077
199,283.86270153257044
200,283.1125469245053
201,281.6093468439577
202,282.32402041524193
203,285.55425872568
204,287.69810648183307
205,286.9221441140761
206,283.8820419096875
207,284.4250364323566
208,285.4274622002624
209,285.24520802369295
210,286.5048836623806
211,283.68886668976336
212,285.59472465046247
213,287.04705663597383
214,286.40804588145943
215,288.4390449153027
216,286.8893192134053
217,285.2299197984087
218,286.6726155691953
219,287.877055930917
220,287.61302364746365
221,286.0704509818811
222,285.60300191182836
223,286.84417107659647
224,286.40480910164166
225,282.9750146675549
226,282.2932895381557
227,284.59525769464176
228,283.0272417159499
229,282.82151470864096
230,286.5011897800697
231,289.71595455340184
232,289.4559497135385
233,286.14190104323956
234,286.32488411297413
235,286.6249163063088
236,286.7145269261866
237,288.09275889129015
238,287.44928829893536
239,290.07213622868915
240,285.31591683776486
241,282.11921378998056
242,281.1259300719414
243,281.02240871132017
244,281.0915670831512
245,284.9825655789017
246,286.63612767151716
247,286.59652035817487
248,288.35891608363147
249,289.27074290194423
250,290.1495595077646
251,289.85183135807904
252,289.2840235824942
253,285.6193711227388
254,285.96380402853504
255,284.79623454225657
256,285.79817849942606
257,282.0856661732054
258,280.0934034871427
259,279.33237107514805
260,280.17487274099034
261,279.37683973527754
262,284.42292387759005
263,285.6960284462848
264,286.87645857298446
265,285.26167606757485
266,286.39647006966834
267,280.83413807760843
268,280.52315395561584
269,279.2578695457935
270,277.7726447119436
271,282.8093767843244
272,280.3785180788364
273,277.80594524628987
274,279.0139683032295
275,279.6505514728807
276,277.8751036181208
277,278.6918840031214
278,279.79695398902624
279,276.66895221057956
280,278.67182708696066
281,277.4620806300799
282,277.652352631465
283,278.01448281622675
284,275.1031846819899
285,273.4671592647612
286,273.3010457478553
287,273.38961244447125
288,276.08377454024765
289,277.3185628012909
290,279.60398261210594
291,277.9490924514355
292,274.51595622749863
293,276.78435205896693
294,275.29692819150046
295,273.0494355335116
296,273.0
297,273.0
298,273.0
299,273.0
300,273.63337161463863
301,274.9926461803898
302,274.36868892285224
303,273.0
304,273.0
305,273.0
306,273.0
307,273.0
308,273.0
309,273.0
310,273.0
311,273.0
312,274.66256258664816
313,275.0469054817621
314,273.0
315,273.0
316,273.0
317,273.0
318,273.0
319,273.0
320,273.0
321,273.0
322,273.0
323,273.0
324,273.0
325,273.0
326,273.0
327,273.0
328,273.0
329,274.5194400897452
330,273.0
331,273.0
332,273.0
333,273.0
334,273.0
335,273.0
336,273.0
337,273.0
338,273.0
339,273.0
340,273.0
341,273.0
342,273.0
343,273.0
344,273.0
345,273.0
346,273.0
347,273.0
348,273.0
349,273.0
350,273.0
351,273.0
352,273.0
353,273.0
354,273.0
355,273.0
356,273.0
357,273.0
358,273.0
359,273.0
360,273.0
361,273.0
362,273.0
363,273.0
364,273.0
